Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
SUMO3	0	0	0	0	1	0	0	0	0	1	1	1
SUPT3H	0	0	0	0	0	0	0	1	0	1	1	1
SUPT5H	0	0	0	0	1	0	0	0	0	1	1	1
SUPT6H	0	0	0	0	1	0	0	0	0	1	1	1
SUPT7L	0	0	0	0	1	0	0	0	0	1	1	1
SUSD4	0	0	0	0	1	0	0	0	0	1	1	1
SYCE1L	0	0	0	0	1	0	0	0	0	1	1	1
SYN1	0	0	0	0	1	0	0	0	0	1	1	1
SYNE2	0	0	0	0	1	0	0	0	0	1	1	1
SYNGAP1	0	0	0	0	1	0	0	0	0	1	1	1
SYNGR4	0	0	0	0	1	0	0	0	0	1	1	1
SYNJ1	0	0	0	0	1	0	0	0	0	1	1	1
SYNJ2	0	0	0	0	1	0	0	0	0	1	1	1
SYNPO2L	0	0	0	0	1	0	0	0	0	1	1	1
SYNRG	0	0	0	0	1	0	0	0	0	1	1	1
SYPL2	0	0	0	0	1	0	0	0	0	1	1	1
SYT13	0	0	0	0	1	0	0	0	0	1	1	1
SYT3	0	0	1	0	0	0	0	0	0	1	1	1
SYT6	0	0	0	0	1	0	0	0	0	1	1	1
SYT9	0	0	0	0	1	0	0	0	0	1	1	1
SYTL5	0	0	0	0	1	0	0	0	0	1	1	1
SZT2	0	0	0	0	1	0	0	0	0	1	1	1
TACC1	0	0	0	0	1	0	0	0	0	1	1	1
TAF1A	0	0	0	0	1	0	0	0	0	1	1	1
TAF6	0	0	0	0	1	0	0	0	0	1	1	1
TAFA5	0	0	0	0	1	0	0	0	0	1	1	1
TAL1	0	0	0	0	1	0	0	0	0	1	1	1
TAOK2	0	0	0	0	1	0	0	0	0	1	1	1
TAP1	0	0	0	0	0	1	0	0	0	1	1	1
TAS1R2	0	0	0	0	1	0	0	0	0	1	1	1
TAS1R3	0	0	0	0	1	0	0	0	0	1	1	1
TAS2R20	0	0	0	0	1	0	0	0	0	1	1	1
TASOR2	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D15	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D2B	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D4	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D5	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D8	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D8B	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D9	0	0	0	0	1	0	0	0	0	1	1	1
TBC1D9B	0	0	0	0	1	0	0	0	0	1	1	1
TBCEL	0	0	0	0	1	0	0	0	0	1	1	1
TBL1Y	0	0	0	0	1	0	0	0	0	1	1	1
TBL2	0	0	0	0	1	0	0	0	0	1	1	1
TBX1	0	0	1	0	0	0	0	0	0	1	1	1
TBX15	0	0	0	0	0	1	0	0	0	1	1	1
TBXAS1	0	0	0	0	1	0	0	0	0	1	1	1
TCEAL3	0	0	0	0	1	0	0	0	0	1	1	1
TCEAL5	0	0	0	0	1	0	0	0	0	1	1	1
TCF12	0	0	0	0	1	0	0	0	0	1	1	1
TCF7	0	0	0	0	1	0	0	0	0	1	1	1
TCF7L1	0	0	0	0	1	0	0	0	0	1	1	1
TCF7L2	0	0	0	0	1	0	0	0	0	1	1	1
TCHP	0	0	0	0	1	0	0	0	0	1	1	1
TCL1B	0	0	0	0	1	0	0	0	0	1	1	1
TDRD12	0	0	0	0	0	1	0	0	0	1	1	1
TDRD7	0	0	0	0	1	0	0	0	0	1	1	1
TDRKH	0	0	0	0	1	0	0	0	0	1	1	1
TEAD2	0	0	0	0	0	1	0	0	0	1	1	1
TECPR2	0	0	0	0	1	0	0	0	0	1	1	1
TECTA	0	0	0	0	1	0	0	0	0	1	1	1
TEKT1	0	0	0	0	1	0	0	0	0	1	1	1
TEN1	0	0	0	0	1	0	0	0	0	1	1	1
TENM3	0	0	0	0	1	0	0	0	0	1	1	1
TENM4	0	0	0	0	1	0	0	0	0	1	1	1
TENT4B	0	0	0	0	1	0	0	0	0	1	1	1
TENT5B	0	0	0	0	1	0	0	0	0	1	1	1
TESMIN	0	0	0	0	1	0	0	0	0	1	1	1
TET2	0	0	0	0	1	0	0	0	0	1	1	1
TEX2	0	0	0	0	1	0	0	0	0	1	1	1
TEX36	0	0	0	0	1	0	0	0	0	1	1	1
TFAP2A	0	0	0	0	1	0	0	0	0	1	1	1
TFE3	0	0	0	0	1	0	0	0	0	1	1	1
TFPI	0	0	0	0	1	0	0	0	0	1	1	1
TFPT	0	0	0	0	1	0	0	0	0	1	1	1
TGFA	0	0	0	0	1	0	0	0	0	1	1	1
TGFBI	0	0	0	0	1	0	0	0	0	1	1	1
TGIF1	0	0	0	0	1	0	0	0	0	1	1	1
TGM2	0	0	0	0	0	1	0	0	0	1	1	1
TGM6	0	0	0	0	1	0	0	0	0	1	1	1
THBS1	0	0	0	0	0	0	0	1	0	1	1	1
THBS2	0	0	0	0	1	0	0	0	0	1	1	1
THBS3	0	0	0	0	1	0	0	0	0	1	1	1
THBS4	0	0	0	0	1	0	0	0	0	1	1	1
THNSL1	0	0	0	0	1	0	0	0	0	1	1	1
THOC2	0	0	0	0	1	0	0	0	0	1	1	1
THRAP3	0	0	0	0	1	0	0	0	0	1	1	1
THRSP	0	0	0	0	1	0	0	0	0	1	1	1
THSD4	0	0	0	0	0	0	0	1	0	1	1	1
THSD7A	0	0	0	0	1	0	0	0	0	1	1	1
THTPA	0	0	0	0	1	0	0	0	0	1	1	1
THUMPD1	0	0	0	0	1	0	0	0	0	1	1	1
THUMPD3	0	0	0	0	1	0	0	0	0	1	1	1
TIAM2	0	0	0	0	1	0	0	0	0	1	1	1
TICAM1	0	0	0	0	1	0	0	0	0	1	1	1
TIGD3	0	0	0	0	1	0	0	0	0	1	1	1
TIMELESS	0	0	0	0	1	0	0	0	0	1	1	1
TJAP1	0	0	0	0	1	0	0	0	0	1	1	1
TJP3	0	0	0	0	1	0	0	0	0	1	1	1
TK1	0	0	0	0	1	0	0	0	0	1	1	1
TK2	0	0	0	0	0	1	0	0	0	1	1	1
TLE1	0	0	0	0	1	0	0	0	0	1	1	1
TLL1	0	0	0	0	1	0	0	0	0	1	1	1
TLNRD1	0	0	0	0	0	1	0	0	0	1	1	1
TLR3	0	1	0	0	0	0	0	0	0	1	1	1
TLR7	0	0	0	0	1	0	0	0	0	1	1	1
TLR9	0	0	0	0	1	0	0	0	0	1	1	1
TLX1	0	0	0	0	1	0	0	0	0	1	1	1
TLX3	0	0	0	0	1	0	0	0	0	1	1	1
TM2D1	0	0	0	0	1	0	0	0	0	1	1	1
TM7SF2	0	0	0	0	1	0	0	0	0	1	1	1
TM9SF3	0	0	0	0	1	0	0	0	0	1	1	1
TM9SF4	0	0	0	0	1	0	0	0	0	1	1	1
TMBIM1	0	0	0	0	1	0	0	0	0	1	1	1
TMC2	0	0	0	0	1	0	0	0	0	1	1	1
TMC5	0	0	0	0	1	0	0	0	0	1	1	1
TMCO3	0	0	0	0	1	0	0	0	0	1	1	1
TMDD1	0	0	0	0	1	0	0	0	0	1	1	1
TMEFF2	0	0	0	0	1	0	0	0	0	1	1	1
TMEM104	0	0	0	0	1	0	0	0	0	1	1	1
TMEM11	0	0	0	0	1	0	0	0	0	1	1	1
TMEM116	0	0	0	0	1	0	0	0	0	1	1	1
TMEM117	0	0	0	0	1	0	0	0	0	1	1	1
TMEM131	0	0	0	0	1	0	0	0	0	1	1	1
TMEM132A	0	0	0	0	1	0	0	0	0	1	1	1
TMEM132C	0	0	0	0	1	0	0	0	0	1	1	1
TMEM143	0	0	0	0	1	0	0	0	0	1	1	1
TMEM150B	0	0	0	0	1	0	0	0	0	1	1	1
TMEM151A	0	0	0	0	1	0	0	0	0	1	1	1
TMEM158	0	0	0	0	1	0	0	0	0	1	1	1
TMEM164	0	0	0	0	0	1	0	0	0	1	1	1
TMEM168	0	0	0	0	1	0	0	0	0	1	1	1
TMEM177	0	0	0	0	1	0	0	0	0	1	1	1
TMEM181	0	0	0	0	1	0	0	0	0	1	1	1
TMEM185B	0	0	0	0	1	0	0	0	0	1	1	1
TMEM19	0	0	0	0	1	0	0	0	0	1	1	1
TMEM190	0	0	0	0	1	0	0	0	0	1	1	1
TMEM204	0	0	0	0	1	0	0	0	0	1	1	1
TMEM210	0	0	0	0	1	0	0	0	0	1	1	1
TMEM220	0	0	0	0	1	0	0	0	0	1	1	1
TMEM229A	0	0	0	0	1	0	0	0	0	1	1	1
TMEM238L	0	0	0	0	1	0	0	0	0	1	1	1
TMEM242	0	0	0	0	1	0	0	0	0	1	1	1
TMEM259	0	0	0	0	1	0	0	0	0	1	1	1
TMEM30B	0	0	0	0	1	0	0	0	0	1	1	1
TMEM63B	0	0	0	0	1	0	0	0	0	1	1	1
TMEM71	0	0	0	0	1	0	0	0	0	1	1	1
TMOD2	0	0	0	0	1	0	0	0	0	1	1	1
TMPRSS11A	0	0	0	0	0	0	0	1	0	1	1	1
TMPRSS12	0	0	0	0	1	0	0	0	0	1	1	1
TMUB2	0	0	0	0	1	0	0	0	0	1	1	1
TNFAIP2	0	0	0	0	1	0	0	0	0	1	1	1
TNFRSF21	0	0	0	0	1	0	0	0	0	1	1	1
TNK1	0	0	0	0	1	0	0	0	0	1	1	1
TNKS2	0	0	0	0	0	1	0	0	0	1	1	1
TNMD	0	0	0	0	0	1	0	0	0	1	1	1
TNPO3	0	0	0	0	0	0	0	1	0	1	1	1
TNRC18	0	0	0	0	1	0	0	0	0	1	1	1
TNS1	0	0	0	0	1	0	0	0	0	1	1	1
TNS2	0	0	0	0	1	0	0	0	0	1	1	1
TNS3	0	0	0	0	1	0	0	0	0	1	1	1
TOM1	0	0	0	0	1	0	0	0	0	1	1	1
TOMM70	0	0	0	0	1	0	0	0	0	1	1	1
TOP2A	0	0	0	0	1	0	0	0	0	1	1	1
TOR4A	0	0	0	0	0	0	0	0	1	1	1	1
TOX	0	0	0	0	1	0	0	0	0	1	1	1
TP53BP2	0	0	0	0	0	1	0	0	0	1	1	1
TP53TG5	0	0	0	0	1	0	0	0	0	1	1	1
TP63	0	0	0	0	1	0	0	0	0	1	1	1
TPCN1	0	0	0	0	1	0	0	0	0	1	1	1
TPH1	1	0	0	0	0	0	0	0	0	1	1	1
TPP2	0	0	0	0	1	0	0	0	0	1	1	1
TPRG1	0	0	0	0	1	0	0	0	0	1	1	1
TPRN	0	0	0	0	1	0	0	0	0	1	1	1
TPRX1	0	0	0	1	0	0	0	0	0	1	1	1
TPTE	0	0	0	0	1	0	0	0	0	1	1	1
TRAF3IP1	0	0	0	0	1	0	0	0	0	1	1	1
TRAJ43	0	0	0	0	1	0	0	0	0	1	1	1
TRAM1L1	0	0	0	0	0	1	0	0	0	1	1	1
TRAM2	0	0	0	0	1	0	0	0	0	1	1	1
TRAPPC8	0	0	0	0	1	0	0	0	0	1	1	1
TRAV2	0	0	0	0	1	0	0	0	0	1	1	1
TRBV7-1	0	0	0	0	1	0	0	0	0	1	1	1
TRDN	0	0	0	0	1	0	0	0	0	1	1	1
TRIB3	0	0	0	0	1	0	0	0	0	1	1	1
TRIL	0	0	0	0	1	0	0	0	0	1	1	1
TRIM23	0	0	0	0	1	0	0	0	0	1	1	1
TRIM39	0	0	0	0	1	0	0	0	0	1	1	1
TRIM40	0	0	0	0	1	0	0	0	0	1	1	1
TRIM5	0	0	0	0	1	0	0	0	0	1	1	1
TRIM56	0	0	0	0	1	0	0	0	0	1	1	1
TRIM60	0	0	0	0	1	0	0	0	0	1	1	1
TRIP11	0	0	0	0	1	0	0	0	0	1	1	1
TRIP13	0	0	0	0	1	0	0	0	0	1	1	1
TRMT10A	0	0	0	0	1	0	0	0	0	1	1	1
TRMT6	0	0	0	0	1	0	0	0	0	1	1	1
TRMU	0	0	0	0	1	0	0	0	0	1	1	1
TRNT1	0	0	0	0	1	0	0	0	0	1	1	1
TRO	0	0	0	0	1	0	0	0	0	1	1	1
TRPM1	0	0	0	0	1	0	0	0	0	1	1	1
TRPM2	0	0	0	0	1	0	0	0	0	1	1	1
TRPM3	0	0	0	0	1	0	0	0	0	1	1	1
TRPM4	0	0	0	0	1	0	0	0	0	1	1	1
TRPM8	0	0	0	0	1	0	0	0	0	1	1	1
TRPT1	0	0	0	0	1	0	0	0	0	1	1	1
TRPV1	0	0	0	0	1	0	0	0	0	1	1	1
TRPV5	0	0	0	0	1	0	0	0	0	1	1	1
TRRAP	0	0	0	0	1	0	0	0	0	1	1	1
TRUB2	0	0	0	0	1	0	0	0	0	1	1	1
TSNARE1	0	0	0	0	1	0	0	0	0	1	1	1
TSPAN3	0	0	0	0	1	0	0	0	0	1	1	1
TSPAN4	0	0	0	0	1	0	0	0	0	1	1	1
TSPYL5	0	0	0	0	1	0	0	0	0	1	1	1
TSSK2	0	0	0	0	1	0	0	0	0	1	1	1
TTBK1	0	0	0	0	1	0	0	0	0	1	1	1
TTC22	0	0	0	0	1	0	0	0	0	1	1	1
TTC26	0	0	0	0	0	0	0	1	0	1	1	1
TTC28	0	0	0	0	1	0	0	0	0	1	1	1
TTC29	0	0	0	0	1	0	0	0	0	1	1	1
TTC30A	0	0	0	0	1	0	0	0	0	1	1	1
TTC4	0	0	0	0	1	0	0	0	0	1	1	1
TTC7A	0	0	0	0	1	0	0	0	0	1	1	1
TTK	0	0	0	0	1	0	0	0	0	1	1	1
TTLL11	0	0	0	0	1	0	0	0	0	1	1	1
TTLL13P	0	0	0	0	1	0	0	0	0	1	1	1
TTLL5	0	0	0	0	1	0	0	0	0	1	1	1
TTYH2	0	0	0	0	1	0	0	0	0	1	1	1
TUBA3E	0	0	0	0	1	0	0	0	0	1	1	1
TUBB1	0	0	0	0	1	0	0	0	0	1	1	1
TUBGCP2	0	0	0	0	1	0	0	0	0	1	1	1
TUBGCP3	0	1	0	0	0	0	0	0	0	1	1	1
TUSC2	0	0	0	0	1	0	0	0	0	1	1	1
TXLNA	0	0	0	0	1	0	0	0	0	1	1	1
TXN2	0	0	0	0	1	0	0	0	0	1	1	1
TXNDC11	0	0	0	0	1	0	0	0	0	1	1	1
TYK2	0	0	0	0	1	0	0	0	0	1	1	1
UACA	0	0	0	0	1	0	0	0	0	1	1	1
UBAP1	0	0	0	0	1	0	0	0	0	1	1	1
UBE2D1	0	0	0	0	1	0	0	0	0	1	1	1
UBE2M	0	0	0	0	1	0	0	0	0	1	1	1
UBE2W	0	0	0	0	1	0	0	0	0	1	1	1
UBE3D	0	0	0	0	1	0	0	0	0	1	1	1
UBP1	0	0	0	0	1	0	0	0	0	1	1	1
UBXN1	0	0	0	0	0	0	0	1	0	1	1	1
UCK2	0	0	0	0	1	0	0	0	0	1	1	1
UCP1	0	0	0	0	1	0	0	0	0	1	1	1
UGCG	0	0	0	0	1	0	0	0	0	1	1	1
UGDH	0	0	0	0	0	1	0	0	0	1	1	1
UNC119B	0	0	0	0	1	0	0	0	0	1	1	1
UNC13A	0	0	0	0	1	0	0	0	0	1	1	1
UNC13B	0	0	0	0	1	0	0	0	0	1	1	1
UNC45A	0	0	0	0	1	0	0	0	0	1	1	1
UNC45B	0	0	0	0	0	1	0	0	0	1	1	1
UNC5A	0	0	0	0	1	0	0	0	0	1	1	1
UNC80	0	0	0	0	1	0	0	0	0	1	1	1
UNKL	0	0	0	0	1	0	0	0	0	1	1	1
UPP2	0	0	0	0	1	0	0	0	0	1	1	1
UPRT	0	0	0	0	1	0	0	0	0	1	1	1
UQCRC1	0	0	0	0	1	0	0	0	0	1	1	1
URB2	0	0	0	0	1	0	0	0	0	1	1	1
UROS	0	0	0	0	1	0	0	0	0	1	1	1
USF1	0	0	0	0	1	0	0	0	0	1	1	1
USH1C	0	0	0	0	1	0	0	0	0	1	1	1
USH1G	0	0	0	0	1	0	0	0	0	1	1	1
USH2A	0	0	0	0	1	0	0	0	0	1	1	1
USP19	0	0	0	0	1	0	0	0	0	1	1	1
USP28	0	0	0	0	1	0	0	0	0	1	1	1
USP30	0	0	0	0	1	0	0	0	0	1	1	1
USP35	0	0	0	0	1	0	0	0	0	1	1	1
USP37	0	0	0	0	1	0	0	0	0	1	1	1
USP38	0	0	0	0	0	0	0	1	0	1	1	1
UTP20	0	0	0	0	1	0	0	0	0	1	1	1
UTP23	0	0	0	0	1	0	0	0	0	1	1	1
UTP4	0	0	0	0	1	0	0	0	0	1	1	1
UVRAG	1	0	0	0	0	0	0	0	0	1	1	1
VAC14	0	0	0	0	1	0	0	0	0	1	1	1
VAV1	0	0	0	0	1	0	0	0	0	1	1	1
VCL	0	0	0	0	1	0	0	0	0	1	1	1
VCX	0	0	0	0	1	0	0	0	0	1	1	1
VEGFA	0	0	0	0	1	0	0	0	0	1	1	1
VGF	0	0	0	0	1	0	0	0	0	1	1	1
VGLL4	0	0	0	0	1	0	0	0	0	1	1	1
VHL	0	0	0	0	1	0	0	0	0	1	1	1
VLDLR	0	0	0	0	1	0	0	0	0	1	1	1
VMO1	0	0	0	0	1	0	0	0	0	1	1	1
VPS13B	0	0	0	1	0	0	0	0	0	1	1	1
VPS13C	0	0	0	0	0	0	0	1	0	1	1	1
VPS13D	0	0	0	0	1	0	0	0	0	1	1	1
VPS16	0	0	0	0	1	0	0	0	0	1	1	1
VPS26B	0	0	0	0	1	0	0	0	0	1	1	1
VPS26C	0	0	0	0	1	0	0	0	0	1	1	1
VPS35	0	0	0	0	1	0	0	0	0	1	1	1
VPS37B	0	0	0	0	1	0	0	0	0	1	1	1
VPS45	0	0	0	0	1	0	0	0	0	1	1	1
VPS50	0	0	0	0	1	0	0	0	0	1	1	1
VPS52	0	0	0	0	1	0	0	0	0	1	1	1
VPS54	0	0	0	0	1	0	0	0	0	1	1	1
VRTN	0	0	0	0	1	0	0	0	0	1	1	1
VSX1	0	0	0	0	1	0	0	0	0	1	1	1
VSX2	0	0	0	0	1	0	0	0	0	1	1	1
VWA1	0	0	0	0	1	0	0	0	0	1	1	1
VWA7	0	0	0	0	1	0	0	0	0	1	1	1
VWC2	0	0	0	0	1	0	0	0	0	1	1	1
VWCE	0	0	0	0	1	0	0	0	0	1	1	1
VWDE	0	0	0	0	0	1	0	0	0	1	1	1
WAC	0	0	0	0	1	0	0	0	0	1	1	1
WASHC2A	0	0	0	0	1	0	0	0	0	1	1	1
WDR13	0	0	0	0	0	1	0	0	0	1	1	1
WDR19	0	0	0	0	1	0	0	0	0	1	1	1
WDR24	0	0	0	0	1	0	0	0	0	1	1	1
WDR27	0	0	0	0	1	0	0	0	0	1	1	1
WDR33	0	0	0	0	1	0	0	0	0	1	1	1
WDR37	0	0	0	0	1	0	0	0	0	1	1	1
WDR4	0	0	0	0	1	0	0	0	0	1	1	1
WDR41	0	0	0	0	1	0	0	0	0	1	1	1
WDR45	0	0	0	0	1	0	0	0	0	1	1	1
WDR5	0	0	0	0	1	0	0	0	0	1	1	1
WDR6	0	0	0	0	1	0	0	0	0	1	1	1
WDR62	0	0	0	0	1	0	0	0	0	1	1	1
WDR7	0	0	0	0	1	0	0	0	0	1	1	1
WDR72	0	0	0	0	1	0	0	0	0	1	1	1
WDR81	0	0	0	0	1	0	0	0	0	1	1	1
WDR86	0	0	0	0	1	0	0	0	0	1	1	1
WDR91	0	0	0	0	0	1	0	0	0	1	1	1
WIPI2	0	0	0	0	1	0	0	0	0	1	1	1
WLS	0	0	0	0	1	0	0	0	0	1	1	1
WNK1	0	0	0	0	1	0	0	0	0	1	1	1
WNK4	0	0	0	0	1	0	0	0	0	1	1	1
WNT2	0	0	0	0	1	0	0	0	0	1	1	1
WRAP53	0	0	0	0	1	0	0	0	0	1	1	1
WRNIP1	0	0	0	0	1	0	0	0	0	1	1	1
WWC1	0	0	0	0	1	0	0	0	0	1	1	1
WWC3	0	0	0	0	1	0	0	0	0	1	1	1
WWOX	0	0	0	0	1	0	0	0	0	1	1	1
WWTR1	0	0	0	0	0	0	0	1	0	1	1	1
XAF1	0	0	0	0	1	0	0	0	0	1	1	1
XIAP	0	0	0	0	1	0	0	0	0	1	1	1
XIRP2	0	0	0	0	1	0	0	0	0	1	1	1
XK	0	0	0	0	1	0	0	0	0	1	1	1
XKR6	0	0	0	0	1	0	0	0	0	1	1	1
XPC	0	0	0	0	1	0	0	0	0	1	1	1
XPNPEP2	0	0	0	0	0	1	0	0	0	1	1	1
XRN2	0	0	0	0	1	0	0	0	0	1	1	1
XRRA1	0	0	0	0	1	0	0	0	0	1	1	1
YARS1	0	0	0	0	1	0	0	0	0	1	1	1
YBX3	0	0	1	0	0	0	0	0	0	1	1	1
YTHDC1	1	0	0	0	0	0	0	0	0	1	1	1
YWHAG	0	0	0	0	1	0	0	0	0	1	1	1
YY1	0	0	0	0	1	0	0	0	0	1	1	1
ZAR1	0	0	0	0	1	0	0	0	0	1	1	1
ZAR1L	0	0	0	0	1	0	0	0	0	1	1	1
ZBTB20	0	0	0	0	1	0	0	0	0	1	1	1
ZBTB21	1	0	0	0	0	0	0	0	0	1	1	1
ZBTB24	0	0	0	0	1	0	0	0	0	1	1	1
ZBTB37	0	0	0	0	1	0	0	0	0	1	1	1
ZBTB40	0	0	0	0	0	0	0	1	0	1	1	1
ZBTB48	0	0	0	0	1	0	0	0	0	1	1	1
ZBTB7B	0	0	0	0	1	0	0	0	0	1	1	1
ZC3H14	0	0	0	0	1	0	0	0	0	1	1	1
ZC3H4	0	0	0	0	1	0	0	0	0	1	1	1
ZCCHC18	0	0	0	0	1	0	0	0	0	1	1	1
ZDHHC14	0	0	0	0	1	0	0	0	0	1	1	1
ZDHHC18	0	0	0	1	0	0	0	0	0	1	1	1
ZDHHC8	0	0	0	0	1	0	0	0	0	1	1	1
ZEB1	0	0	0	0	1	0	0	0	0	1	1	1
ZFHX2	0	0	0	0	1	0	0	0	0	1	1	1
ZFP82	0	0	0	0	1	0	0	0	0	1	1	1
ZFPM2	0	0	0	0	1	0	0	0	0	1	1	1
ZFR2	0	0	0	0	1	0	0	0	0	1	1	1
ZFTA	0	0	0	0	1	0	0	0	0	1	1	1
ZFYVE19	0	0	0	0	0	1	0	0	0	1	1	1
ZFYVE28	0	0	0	0	1	0	0	0	0	1	1	1
ZFYVE9	0	0	0	0	1	0	0	0	0	1	1	1
ZIC1	0	0	0	0	1	0	0	0	0	1	1	1
ZIC2	0	0	0	0	1	0	0	0	0	1	1	1
ZKSCAN3	0	0	0	0	1	0	0	0	0	1	1	1
ZKSCAN8	0	0	0	0	1	0	0	0	0	1	1	1
ZMAT1	0	0	0	1	0	0	0	0	0	1	1	1
ZMIZ1	0	0	0	0	1	0	0	0	0	1	1	1
ZMYND8	0	0	1	0	0	0	0	0	0	1	1	1
ZNF107	0	0	0	0	1	0	0	0	0	1	1	1
ZNF124	0	0	0	0	0	1	0	0	0	1	1	1
ZNF155	0	0	0	0	1	0	0	0	0	1	1	1
ZNF169	0	0	0	0	1	0	0	0	0	1	1	1
ZNF180	0	0	0	0	1	0	0	0	0	1	1	1
ZNF185	0	0	0	0	1	0	0	0	0	1	1	1
ZNF195	0	0	0	0	1	0	0	0	0	1	1	1
ZNF197	0	0	0	0	1	0	0	0	0	1	1	1
ZNF205	0	0	0	0	1	0	0	0	0	1	1	1
ZNF226	0	0	0	0	1	0	0	0	0	1	1	1
ZNF229	0	0	0	0	1	0	0	0	0	1	1	1
ZNF230	0	0	0	0	1	0	0	0	0	1	1	1
ZNF236	0	0	0	0	1	0	0	0	0	1	1	1
ZNF254	0	0	0	0	1	0	0	0	0	1	1	1
ZNF333	0	0	0	0	1	0	0	0	0	1	1	1
ZNF34	0	0	0	0	1	0	0	0	0	1	1	1
ZNF358	0	0	0	0	1	0	0	0	0	1	1	1
ZNF366	0	0	0	0	1	0	0	0	0	1	1	1
ZNF395	0	0	0	0	1	0	0	0	0	1	1	1
ZNF416	0	0	0	0	1	0	0	0	0	1	1	1
ZNF429	0	0	0	0	1	0	0	0	0	1	1	1
ZNF441	0	0	0	0	1	0	0	0	0	1	1	1
ZNF503	0	0	0	0	1	0	0	0	0	1	1	1
ZNF516	0	0	0	0	1	0	0	0	0	1	1	1
ZNF517	0	0	0	0	1	0	0	0	0	1	1	1
ZNF519	0	0	0	0	1	0	0	0	0	1	1	1
ZNF536	0	0	0	0	1	0	0	0	0	1	1	1
ZNF541	1	0	0	0	0	0	0	0	0	1	1	1
ZNF567	0	0	0	0	1	0	0	0	0	1	1	1
ZNF574	0	0	0	0	1	0	0	0	0	1	1	1
ZNF575	0	0	0	0	1	0	0	0	0	1	1	1
ZNF579	0	0	0	0	1	0	0	0	0	1	1	1
ZNF620	0	0	0	0	1	0	0	0	0	1	1	1
ZNF622	0	0	0	0	1	0	0	0	0	1	1	1
ZNF628	0	0	0	0	1	0	0	0	0	1	1	1
ZNF644	0	0	0	0	1	0	0	0	0	1	1	1
ZNF652	0	0	0	0	1	0	0	0	0	1	1	1
ZNF653	0	0	0	0	1	0	0	0	0	1	1	1
ZNF654	0	0	0	0	1	0	0	0	0	1	1	1
ZNF672	0	0	0	0	1	0	0	0	0	1	1	1
ZNF674	0	0	0	0	1	0	0	0	0	1	1	1
ZNF678	0	0	0	0	1	0	0	0	0	1	1	1
ZNF692	0	0	0	0	1	0	0	0	0	1	1	1
ZNF730	0	0	0	0	1	0	0	0	0	1	1	1
ZNF763	0	0	0	0	1	0	0	0	0	1	1	1
ZNF768	0	0	0	0	1	0	0	0	0	1	1	1
ZNF774	0	0	0	0	1	0	0	0	0	1	1	1
ZNF778	0	0	0	0	1	0	0	0	0	1	1	1
ZNF782	0	0	0	0	1	0	0	0	0	1	1	1
ZNF784	0	0	0	0	1	0	0	0	0	1	1	1
ZNF789	0	0	0	0	1	0	0	0	0	1	1	1
ZNF790	0	0	0	0	1	0	0	0	0	1	1	1
ZNF821	0	0	0	0	1	0	0	0	0	1	1	1
ZNF843	0	0	0	0	1	0	0	0	0	1	1	1
ZNF845	0	0	0	0	1	0	0	0	0	1	1	1
ZNF860	0	0	0	0	1	0	0	0	0	1	1	1
ZNFX1	0	0	0	0	1	0	0	0	0	1	1	1
ZP1	0	0	0	0	1	0	0	0	0	1	1	1
ZP2	0	0	0	0	1	0	0	0	0	1	1	1
ZRANB3	0	0	0	0	1	0	0	0	0	1	1	1
ZSCAN10	0	0	0	0	1	0	0	0	0	1	1	1
ZSCAN18	0	0	0	0	1	0	0	0	0	1	1	1
ZSCAN9	0	0	0	0	1	0	0	0	0	1	1	1
ZSWIM5	0	0	0	0	1	0	0	0	0	1	1	1
ZSWIM8	0	0	0	0	1	0	0	0	0	1	1	1
ZW10	0	0	0	0	1	0	0	0	0	1	1	1
ZXDC	0	0	0	0	1	0	0	0	0	1	1	1
ZZEF1	0	0	0	0	1	0	0	0	0	1	1	1
